% Model:              DipoleAxial_above2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 15 2025, 09:19
% Dimension:          1
% Nodes:              361
% Expressions:        22
% Description:        Radiation pattern
% theta                   Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle
0.715584993317675         2.9597951065856936E-8    0.715584993317675        2.9597590626512257E-8    0.715584993317675        2.9600596456970303E-8    0.715584993317675        2.960870120024932E-8     0.715584993317675        2.960593274430414E-8     0.715584993317675        2.960518771294463E-8     0.715584993317675        2.9606863377388857E-8    0.715584993317675        2.960784131410722E-8     0.715584993317675        2.960617288581567E-8     0.715584993317675        2.9605229715347286E-8    0.715584993317675        2.9607612646022233E-8    0.715584993317675
0.7330382858376184        3.0187131166098214E-8    0.7330382858376184       3.0189237752920625E-8    0.7330382858376184       3.019373086361152E-8     0.7330382858376184       3.0198519253779297E-8    0.7330382858376184       3.019550869518631E-8     0.7330382858376184       3.019625573122623E-8     0.7330382858376184       3.019761125707732E-8     0.7330382858376184       3.0196210581814354E-8    0.7330382858376184       3.019497470913605E-8     0.7330382858376184       3.0192479189309826E-8    0.7330382858376184       3.019646461064925E-8     0.7330382858376184
0.7504915783575616        3.0771571672497214E-8    0.7504915783575616       3.077112114937602E-8     0.7504915783575616       3.0771301225186864E-8    0.7504915783575616       3.078108177696184E-8     0.7504915783575616       3.077632602078689E-8     0.7504915783575616       3.077248660056353E-8     0.7504915783575616       3.0772893929242606E-8    0.7504915783575616       3.0775792250281954E-8    0.7504915783575616       3.077615841888318E-8     0.7504915783575616       3.077221265762805E-8     0.7504915783575616       3.077439291445082E-8     0.7504915783575616
0.767944870877505         3.134744810808198E-8     0.767944870877505        3.133810300817162E-8     0.767944870877505        3.134460693083905E-8     0.767944870877505        3.1351880806665994E-8    0.767944870877505        3.134829252776126E-8     0.767944870877505        3.134435251011562E-8     0.767944870877505        3.1347282528213035E-8    0.767944870877505        3.1349953075074086E-8    0.767944870877505        3.134732817796402E-8     0.767944870877505        3.1341580554870275E-8    0.767944870877505        3.1344403861747086E-8    0.767944870877505
0.7853981633974483        3.190579741748198E-8     0.7853981633974483       3.190251530045817E-8     0.7853981633974483       3.190093658702154E-8     0.7853981633974483       3.191383643022395E-8     0.7853981633974483       3.1908780558797403E-8    0.7853981633974483       3.190352130827659E-8     0.7853981633974483       3.190684667133669E-8     0.7853981633974483       3.190891015129703E-8     0.7853981633974483       3.1905262951880344E-8    0.7853981633974483       3.190130882824398E-8     0.7853981633974483       3.1905998487260064E-8    0.7853981633974483
0.8028514559173915        3.245841659290701E-8     0.8028514559173915       3.245370688518935E-8     0.8028514559173915       3.245405485836177E-8     0.8028514559173915       3.246418763964665E-8     0.8028514559173915       3.245691778122357E-8     0.8028514559173915       3.2452230422022604E-8    0.8028514559173915       3.245852268673865E-8     0.8028514559173915       3.246024349575432E-8     0.8028514559173915       3.245322002328746E-8     0.8028514559173915       3.2444608613949E-8       0.8028514559173915       3.2451500982218914E-8    0.8028514559173915
0.8203047484373349        3.299827289216318E-8     0.8203047484373349       3.2998491010066335E-8    0.8203047484373349       3.299829540254915E-8     0.8203047484373349       3.300323922650716E-8     0.8203047484373349       3.299521960916991E-8     0.8203047484373349       3.2989928673182303E-8    0.8203047484373349       3.2994067306114394E-8    0.8203047484373349       3.299902103982068E-8     0.8203047484373349       3.299507172734134E-8     0.8203047484373349       3.298660327635378E-8     0.8203047484373349       3.2990916821798486E-8    0.8203047484373349
0.8377580409572781        3.352148224453197E-8     0.8377580409572781       3.3522139127981135E-8    0.8377580409572781       3.35355481108918E-8      0.8377580409572781       3.353384454862944E-8     0.8377580409572781       3.352252996403439E-8     0.8377580409572781       3.351568781681671E-8     0.8377580409572781       3.352274724166619E-8     0.8377580409572781       3.353206900416929E-8     0.8377580409572781       3.35283332951842E-8      0.8377580409572781       3.3514011198821475E-8    0.8377580409572781       3.351480136283108E-8     0.8377580409572781
0.8552113334772214        3.4044290820525094E-8    0.8552113334772216       3.404016842032902E-8     0.8552113334772216       3.405300293247777E-8     0.8552113334772216       3.4053114478097236E-8    0.8552113334772216       3.404744242323925E-8     0.8552113334772216       3.404008546633433E-8     0.8552113334772216       3.4039674401840485E-8    0.8552113334772216       3.4044297105155755E-8    0.8552113334772216       3.4049363391273525E-8    0.8552113334772216       3.404277006571127E-8     0.8552113334772216       3.404060286398607E-8     0.8552113334772216
0.8726646259971648        3.455597821359049E-8     0.8726646259971648       3.4555109620227136E-8    0.8726646259971648       3.4561599624330486E-8    0.8726646259971648       3.456016556344721E-8     0.8726646259971648       3.455910097535348E-8     0.8726646259971648       3.4553470328253546E-8    0.8726646259971648       3.4553216302707607E-8    0.8726646259971648       3.455690206316012E-8     0.8726646259971648       3.456345152008341E-8     0.8726646259971648       3.455436747364146E-8     0.8726646259971648       3.4549767089261805E-8    0.8726646259971648
