% Model:              DipoleAxial_above2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 15 2025, 21:07
% Dimension:          1
% Nodes:              1001
% Expressions:        8
% Description:        Radiation pattern
% theta                   Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle
0.257610597594363         4.192599520364966        0.25761059759436294      7.57365378820143         0.25761059759436294      11.489629914428207       0.25761059759436294      14.417071738662393       0.25761059759436294
0.26389378290154264       4.290796328330734        0.26389378290154264      7.7512489257026145       0.26389378290154264      11.758899037674635       0.26389378290154264      14.755014822035756       0.26389378290154264
0.2701769682087222        4.389957983511644        0.2701769682087222       7.930363335918672        0.2701769682087222       12.031078030994184       0.2701769682087222       15.096165514922038       0.2701769682087222
0.27646015351590175       4.49015093572672         0.27646015351590175      8.111204238386502        0.27646015351590175      12.305988003682335       0.27646015351590175      15.44082369257472        0.27646015351590175
0.2827433388230814        4.590626763764535        0.2827433388230814       8.292564453925348        0.2827433388230814       12.581280432640826       0.2827433388230814       15.786538660041481       0.2827433388230814
0.289026524130261         4.690630648722547        0.289026524130261        8.473207328115295        0.289026524130261        12.85499198933399        0.289026524130261        16.13081271440808        0.289026524130261
0.29530970943744056       4.789931608146201        0.29530970943744056      8.652768874963256        0.29530970943744056      13.12689155073481        0.29530970943744056      16.472865766178188       0.29530970943744056
0.30159289474462014       4.888611610355453        0.30159289474462014      8.831348752403255        0.30159289474462014      13.397496297582185       0.30159289474462014      16.812883583975022       0.30159289474462014
0.3078760800517997        4.98663873090938         0.30787608005179967      9.008738132077884        0.30787608005179967      13.666659965348082       0.30787608005179967      17.150539646882006       0.30787608005179967
0.3141592653589793        5.084019889365931        0.3141592653589793       9.184760595030895        0.3141592653589793       13.934125823618153       0.3141592653589793       17.48556352797471        0.3141592653589793
0.3204424506661589        5.181171912107532        0.3204424506661589       9.36006318679838         0.3204424506661589       14.200808100853353       0.3204424506661589       17.81918943283763        0.3204424506661589
0.32672563597333854       5.2786480631452735       0.32672563597333854      9.53568789467996         0.32672563597333854      14.468117238367457       0.32672563597333854      18.153450374886564       0.32672563597333854
0.33300882128051806       5.376595182034751        0.33300882128051806      9.71202507679062         0.33300882128051806      14.736382397325267       0.33300882128051806      18.4893456561905         0.33300882128051806
0.33929200658769765       5.4748735964918716       0.33929200658769765      9.888911511272022        0.33929200658769765      15.005179869776248       0.33929200658769765      18.82692290036195        0.33929200658769765
0.3455751918948773        5.573445433180171        0.3455751918948773       10.066295027791893       0.3455751918948773       15.274531685489984       0.3455751918948773       19.166154861408856       0.3455751918948773
0.3518583772020568        5.672099312745801        0.35185837720205687      10.243804099673515       0.35185837720205687      15.544173089889327       0.35185837720205687      19.50586703104934        0.35185837720205687
0.3581415625092364        5.770071890096963        0.35814156250923634      10.420134854045713       0.35814156250923634      15.812278877195041       0.35814156250923634      19.842804193165115       0.35814156250923634
0.36442474781641604       5.8667123912357875       0.3644247478164161       10.59422425310795        0.3644247478164161       16.077011413105698       0.3644247478164161       20.174421180108585       0.3644247478164161
0.37070793312359557       5.962515053206588        0.37070793312359557      10.767001098950363       0.37070793312359557      16.339370945006046       0.37070793312359557      20.502593826264796       0.37070793312359557
